_Language,English,English,,Language name - in English
GMStdIfLives_Story_5,"If instance lives is not greater than ${value}","If instance lives is not greater than ${value}",,dnd story text
GMStdIfLives_Story_6,"If instance lives is not greater than ${value} on ${applyto}","If instance lives is not greater than ${value} on ${applyto}",,dnd story text
GMStdIfLives_Story_7,"If instance lives is not less than or equal to ${value}","If instance lives is not less than or equal to ${value}",,dnd story text
GMStdIfLives_Story_8,"If instance lives is not less than or equal to ${value} on ${applyto}","If instance lives is not less than or equal to ${value} on ${applyto}",,dnd story text
GMStdIfLives_Story_9,"If instance lives is not greater than or equal to ${value}","If instance lives is not greater than or equal to ${value}",,dnd story text
GMStdIfLives_Story_10,"If instance lives is not greater than or equal to ${value} on ${applyto}","If instance lives is not greater than or equal to ${value} on ${applyto}",,dnd story text
GMStdIfLives_Story_11,"If instance lives is equal to ${value}","If instance lives is equal to ${value}",,dnd story text
GMStdIfLives_Story_12,"If instance lives is equal to ${value} on ${applyto}","If instance lives is equal to ${value} on ${applyto}",,dnd story text
GMStdIfLives_Story_13,"If instance lives is less than ${value}","If instance lives is less than ${value}",,dnd story text
GMStdIfLives_Story_14,"If instance lives is less than ${value} on ${applyto}","If instance lives is less than ${value} on ${applyto}",,dnd story text
GMStdIfLives_Story_15,"If instance lives is greater than ${value}","If instance lives is greater than ${value}",,dnd story text
GMStdIfLives_Story_16,"If instance lives is greater than ${value} on ${applyto}","If instance lives is greater than ${value} on ${applyto}",,dnd story text
GMStdIfLives_Story_17,"If instance lives is less than or equal to ${value}","If instance lives is less than or equal to ${value}",,dnd story text
GMStdIfLives_Story_18,"If instance lives is less than or equal to ${value} on ${applyto}","If instance lives is less than or equal to ${value} on ${applyto}",,dnd story text
GMStdIfLives_Story_19,"If instance lives is greater than or equal to ${value}","If instance lives is greater than or equal to ${value}",,dnd story text
GMStdIfLives_Story_20,"If instance lives is greater than or equal to ${value} on ${applyto}","If instance lives is greater than or equal to ${value} on ${applyto}",,dnd story text
GMStdIfHealth_Story_1,"If instance health is not equal to ${value}","If instance health is not equal to ${value}",,dnd story text
GMStdIfHealth_Story_2,"If instance health is not equal to ${value} on ${applyto}","If instance health is not equal to ${value} on ${applyto}",,dnd story text
GMStdIfHealth_Story_3,"If instance health is not less than ${value}","If instance health is not less than ${value}",,dnd story text
GMStdIfHealth_Story_4,"If instance health is not less than ${value} on ${applyto}","If instance health is not less than ${value} on ${applyto}",,dnd story text
GMStdIfHealth_Story_5,"If instance health is not greater than ${value}","If instance health is not greater than ${value}",,dnd story text
GMStdIfHealth_Story_6,"If instance health is not greater than ${value} on ${applyto}","If instance health is not greater than ${value} on ${applyto}",,dnd story text
GMStdIfHealth_Story_7,"If instance health is not less than or equal to ${value}","If instance health is not less than or equal to ${value}",,dnd story text
GMStdIfHealth_Story_8,"If instance health is not less than or equal to ${value} on ${applyto}","If instance health is not less than or equal to ${value} on ${applyto}",,dnd story text
GMStdIfHealth_Story_9,"If instance health is not greater than or equal to ${value}","If instance health is not greater than or equal to ${value}",,dnd story text
GMStdIfHealth_Story_10,"If instance health is not greater than or equal to ${value} on ${applyto}","If instance health is not greater than or equal to ${value} on ${applyto}",,dnd story text
GMStdIfHealth_Story_11,"If instance health is equal to ${value}","If instance health is equal to ${value}",,dnd story text
GMStdIfHealth_Story_12,"If instance health is equal to ${value} on ${applyto}","If instance health is equal to ${value} on ${applyto}",,dnd story text
GMStdIfHealth_Story_13,"If instance health is less than ${value}","If instance health is less than ${value}",,dnd story text
GMStdIfHealth_Story_14,"If instance health is less than ${value} on ${applyto}","If instance health is less than ${value} on ${applyto}",,dnd story text
GMStdIfHealth_Story_15,"If instance health is greater than ${value}","If instance health is greater than ${value}",,dnd story text
GMStdIfHealth_Story_16,"If instance health is greater than ${value} on ${applyto}","If instance health is greater than ${value} on ${applyto}",,dnd story text
GMStdIfHealth_Story_17,"If instance health is less than or equal to ${value}","If instance health is less than or equal to ${value}",,dnd story text
GMStdIfHealth_Story_18,"If instance health is less than or equal to ${value} on ${applyto}","If instance health is less than or equal to ${value} on ${applyto}",,dnd story text
GMStdIfHealth_Story_19,"If instance health is greater than or equal to ${value}","If instance health is greater than or equal to ${value}",,dnd story text
GMStdIfHealth_Story_20,"If instance health is greater than or equal to ${value} on ${applyto}","If instance health is greater than or equal to ${value} on ${applyto}",,dnd story text
GMStdDebugShowMessage_Story_1,"Show debug message ${msg}${show_input_count}","Show debug message ${msg}${show_input_count}",,dnd story text
GMStdDebugShowMessage_Story_2,"Show debug message ${msg} on ${applyto}${show_input_count}","Show debug message ${msg} on ${applyto}${show_input_count}",,dnd story text
GMStdSetWindowState_Story_1,"Toggle window state","Toggle window state",,dnd story text
GMStdSetWindowState_Story_2,"Set window state to window","Set window state to window",,dnd story text
GMStdSetWindowState_Story_3,"Set window state to fullscreen","Set window state to fullscreen",,dnd story text
GMStdPartSystCreate_Story_1,"Create a persistent particle system on layer ${layer} into ${var}","Create a persistent particle system on layer ${layer} into ${var}",,dnd story text
GMStdPartSystCreate_Story_2,"Create a persistent particle system on layer ${layer} into ${var} on ${applyto}","Create a persistent particle system on layer ${layer} into ${var} on ${applyto}",,dnd story text
GMStdPartSystCreate_Story_3,"Create a persistent particle system on layer ${layer} into temp ${var}","Create a persistent particle system on layer ${layer} into temp ${var}",,dnd story text
GMStdPartSystCreate_Story_4,"Create a persistent particle system on layer ${layer} into temp ${var} on ${applyto}","Create a persistent particle system on layer ${layer} into temp ${var} on ${applyto}",,dnd story text
GMStdPartSystCreate_Story_5,"Create a particle system on layer ${layer} into ${var}","Create a particle system on layer ${layer} into ${var}",,dnd story text
GMStdPartSystCreate_Story_6,"Create a particle system on layer ${layer} into ${var} on ${applyto}","Create a particle system on layer ${layer} into ${var} on ${applyto}",,dnd story text
GMStdPartSystCreate_Story_7,"Create a particle system on layer ${layer} into temp ${var}","Create a particle system on layer ${layer} into temp ${var}",,dnd story text
GMStdPartSystCreate_Story_8,"Create a particle system on layer ${layer} into temp ${var} on ${applyto}","Create a particle system on layer ${layer} into temp ${var} on ${applyto}",,dnd story text
GMStdPartSystDestroy_Story_1,"Destroy particle system ${system}","Destroy particle system ${system}",,dnd story text
GMStdPartSystDestroy_Story_2,"Destroy particle system ${system} on ${applyto}","Destroy particle system ${system} on ${applyto}",,dnd story text
GMStdPartSystClear_Story_1,"Clear particle system ${system}","Clear particle system ${system}",,dnd story text
GMStdPartSystClear_Story_2,"Clear particle system ${system} on ${applyto}","Clear particle system ${system} on ${applyto}",,dnd story text
GMStdPauseParticles_Story_1,"Resume particle system ${system}","Resume particle system ${system}",,dnd story text
GMStdPauseParticles_Story_2,"Resume particle system ${system} on ${applyto}","Resume particle system ${system} on ${applyto}",,dnd story text
GMStdPauseParticles_Story_3,"Pause particle system ${system}","Pause particle system ${system}",,dnd story text
GMStdPauseParticles_Story_4,"Pause particle system ${system} on ${applyto}","Pause particle system ${system} on ${applyto}",,dnd story text
GMStdRefreshParticles_Story_1,"Update particle system ${system}","Update particle system ${system}",,dnd story text
GMStdRefreshParticles_Story_2,"Update particle system ${system} on ${applyto}","Update particle system ${system} on ${applyto}",,dnd story text
GMStdPartTypeCreate_Story_1,"Create a new blending particle type into ${var}","Create a new blending particle type into ${var}",,dnd story text
GMStdPartTypeCreate_Story_2,"Create a new blending particle type into ${var} on ${applyto}","Create a new blending particle type into ${var} on ${applyto}",,dnd story text
GMStdPartTypeCreate_Story_3,"Create a new blending particle type into temp ${var}","Create a new blending particle type into temp ${var}",,dnd story text
GMStdPartTypeCreate_Story_4,"Create a new blending particle type into temp ${var} on ${applyto}","Create a new blending particle type into temp ${var} on ${applyto}",,dnd story text
GMStdPartTypeCreate_Story_5,"Create a new particle type into ${var}","Create a new particle type into ${var}",,dnd story text
GMStdPartTypeCreate_Story_6,"Create a new particle type into ${var} on ${applyto}","Create a new particle type into ${var} on ${applyto}",,dnd story text
GMStdPartTypeCreate_Story_7,"Create a new particle type into temp ${var}","Create a new particle type into temp ${var}",,dnd story text
GMStdPartTypeCreate_Story_8,"Create a new particle type into temp ${var} on ${applyto}","Create a new particle type into temp ${var} on ${applyto}",,dnd story text
GMStdPartTypeDestroy_Story_1,"Destroy particle type ${type}","Destroy particle type ${type}",,dnd story text
GMStdPartTypeDestroy_Story_2,"Destroy particle type ${type} on ${applyto}","Destroy particle type ${type} on ${applyto}",,dnd story text
GMStdPartTypeSize_Story_1,"Set size of particle type ${type} from min ${minsize} to max ${maxsize} with increase $(sizeincr} and wiggle ${wiggle}","Set size of particle type ${type} from min ${minsize} to max ${maxsize} with increase $(sizeincr} and wiggle ${wiggle}",,dnd story text
GMStdPartTypeSize_Story_2,"Set size of particle type ${type} from min ${minsize} to max ${maxsize} with increase $(sizeincr} and wiggle ${wiggle} on ${applyto}","Set size of particle type ${type} from min ${minsize} to max ${maxsize} with increase $(sizeincr} and wiggle ${wiggle} on ${applyto}",,dnd story text
GMStdPartTypeSprite_Story_1,"Set sprite of particle type ${type} to ${sprite}","Set sprite of particle type ${type} to ${sprite}",,dnd story text
GMStdPartTypeSprite_Story_2,"Set sprite of particle type ${type} to ${sprite} on ${applyto}","Set sprite of particle type ${type} to ${sprite} on ${applyto}",,dnd story text
GMStdPartTypeShape_Story_1,"Set shape of particle type ${type} to ${shape}","Set shape of particle type ${type} to ${shape}",,dnd story text
GMStdPartTypeShape_Story_2,"Set shape of particle type ${type} to ${shape} on ${applyto}","Set shape of particle type ${type} to ${shape} on ${applyto}",,dnd story text
GMStdPartTypeColor_Story_1,"Set colour of particle type ${type} to start ${startcol}, mid ${midcol}, end ${endcol}","Set colour of particle type ${type} to start ${startcol}, mid ${midcol}, end ${endcol}",,dnd story text
GMStdPartTypeColor_Story_2,"Set colour of particle type ${type} to start ${startcol}, mid ${midcol}, end ${endcol} on ${applyto}","Set colour of particle type ${type} to start ${startcol}, mid ${midcol}, end ${endcol} on ${applyto}",,dnd story text
GMStdPartTypeAlpha_Story_1,"Set alpha channel of particle type ${type} to start ${start}, end ${end}","Set alpha channel of particle type ${type} to start ${start}, end ${end}",,dnd story text
GMStdPartTypeAlpha_Story_2,"Set alpha channel of particle type ${type} to start ${start}, end ${end} on ${applyto}","Set alpha channel of particle type ${type} to start ${start}, end ${end} on ${applyto}",,dnd story text
GMStdPartTypeAlpha_Story_3,"Set alpha channel of particle type ${type} to start ${start}, mid ${middle}, end ${end}","Set alpha channel of particle type ${type} to start ${start}, mid ${middle}, end ${end}",,dnd story text
GMStdPartTypeAlpha_Story_4,"Set alpha channel of particle type ${type} to start ${start}, mid ${middle}, end ${end} on ${applyto}","Set alpha channel of particle type ${type} to start ${start}, mid ${middle}, end ${end} on ${applyto}",,dnd story text
GMStdPartTypeLife_Story_1,"Set life of particle type ${typ} from min ${minlife} to max ${maxlife}","Set life of particle type ${typ} from min ${minlife} to max ${maxlife}",,dnd story text
GMStdPartTypeLife_Story_2,"Set life of particle type ${typ} from min ${minlife} to max ${maxlife} on ${applyto}","Set life of particle type ${typ} from min ${minlife} to max ${maxlife} on ${applyto}",,dnd story text
GMStdPartTypeSpeed_Story_1,"Set speed of particle type ${type} from min ${minspeed} to max ${maxspeed} with increase $(incr} and wiggle ${wiggle}","Set speed of particle type ${type} from min ${minspeed} to max ${maxspeed} with increase $(incr} and wiggle ${wiggle}",,dnd story text
GMStdPartTypeSpeed_Story_2,"Set speed of particle type ${type} from min ${minspeed} to max ${maxspeed} with increase $(incr} and wiggle ${wiggle} on ${applyto}","Set speed of particle type ${type} from min ${minspeed} to max ${maxspeed} with increase $(incr} and wiggle ${wiggle} on ${applyto}",,dnd story text
GMStdPartTypeDirection_Story_1,"Set direction of particle type ${type} from min ${mindir} to max ${maxdir} with rotation $(incr} and wiggle ${wiggle}","Set direction of particle type ${type} from min ${mindir} to max ${maxdir} with rotation $(incr} and wiggle ${wiggle}",,dnd story text
GMStdPartTypeDirection_Story_2,"Set direction of particle type ${type} from min ${mindir} to max ${maxdir} with rotation $(incr} and wiggle ${wiggle} on ${applyto}","Set direction of particle type ${type} from min ${mindir} to max ${maxdir} with rotation $(incr} and wiggle ${wiggle} on ${applyto}",,dnd story text
GMStdPartTypeOrientation_Story_1,"Set relative orientation of particle type ${type} from min ${minangle} to max ${maxangle} with rotation $(incr} and wiggle ${wiggle}","Set relative orientation of particle type ${type} from min ${minangle} to max ${maxangle} with rotation $(incr} and wiggle ${wiggle}",,dnd story text
GMStdPartTypeOrientation_Story_2,"Set relative orientation of particle type ${type} from min ${minangle} to max ${maxangle} with rotation $(incr} and wiggle ${wiggle} on ${applyto}","Set relative orientation of particle type ${type} from min ${minangle} to max ${maxangle} with rotation $(incr} and wiggle ${wiggle} on ${applyto}",,dnd story text
GMStdPartTypeOrientation_Story_3,"Set orientation of particle type ${type} from min ${minangle} to max ${maxangle} with rotation $(incr} and wiggle ${wiggle}","Set orientation of particle type ${type} from min ${minangle} to max ${maxangle} with rotation $(incr} and wiggle ${wiggle}",,dnd story text
GMStdPartTypeOrientation_Story_4,"Set orientation of particle type ${type} from min ${minangle} to max ${maxangle} with rotation $(incr} and wiggle ${wiggle} on ${applyto}","Set orientation of particle type ${type} from min ${minangle} to max ${maxangle} with rotation $(incr} and wiggle ${wiggle} on ${applyto}",,dnd story text
GMStdPartTypeGravity_Story_1,"Set gravity of particle type ${type} to ${amount} in direction ${direction}","Set gravity of particle type ${type} to ${amount} in direction ${direction}",,dnd story text
GMStdPartTypeGravity_Story_2,"Set gravity of particle type ${type} to ${amount} in direction ${direction} on ${applyto}","Set gravity of particle type ${type} to ${amount} in direction ${direction} on ${applyto}",,dnd story text
GMStdPartTypeSecondary_Story_1,"Create ${count} secondary particles from type ${type} of type ${secondary} per step","Create ${count} secondary particles from type ${type} of type ${secondary} per step",,dnd story text
GMStdPartTypeSecondary_Story_2,"Create ${count} secondary particles from type ${type} of type ${secondary} per step on ${applyto}","Create ${count} secondary particles from type ${type} of type ${secondary} per step on ${applyto}",,dnd story text
GMStdPartTypeSecondary_Story_3,"Create ${count} secondary particles from type ${type} of type ${secondary} on death","Create ${count} secondary particles from type ${type} of type ${secondary} on death",,dnd story text
GMStdPartTypeSecondary_Story_4,"Create ${count} secondary particles from type ${type} of type ${secondary} on death on ${applyto}","Create ${count} secondary particles from type ${type} of type ${secondary} on death on ${applyto}",,dnd story text
GMStdPartCreateBurst_Story_1,"Burst ${number} particles of type ${type} in system ${system} at ${dnd_position}","Burst ${number} particles of type ${type} in system ${system} at ${dnd_position}",,dnd story text
GMStdPartCreateBurst_Story_2,"Burst ${number} particles of type ${type} in system ${system} at ${dnd_position} on ${applyto}","Burst ${number} particles of type ${type} in system ${system} at ${dnd_position} on ${applyto}",,dnd story text
GMStdPartEmitCreate_Story_1,"Create a particle emitter in system ${system} into ${emitter}","Create a particle emitter in system ${system} into ${emitter}",,dnd story text
GMStdPartEmitCreate_Story_2,"Create a particle emitter in system ${system} into ${emitter} on ${applyto}","Create a particle emitter in system ${system} into ${emitter} on ${applyto}",,dnd story text
GMStdPartEmitCreate_Story_3,"Create a particle emitter in system ${system} into temp ${emitter}","Create a particle emitter in system ${system} into temp ${emitter}",,dnd story text
GMStdPartEmitCreate_Story_4,"Create a particle emitter in system ${system} into temp ${emitter} on ${applyto}","Create a particle emitter in system ${system} into temp ${emitter} on ${applyto}",,dnd story text
GMStdPartEmitDestroy_Story_1,"Destroy particle emitter ${emitter} in system ${system}","Destroy particle emitter ${emitter} in system ${system}",,dnd story text
GMStdPartEmitDestroy_Story_2,"Destroy particle emitter ${emitter} in system ${system} on ${applyto}","Destroy particle emitter ${emitter} in system ${system} on ${applyto}",,dnd story text
GMStdPartEmitterEmit_Story_1,"Burst ${number} particles of type ${type} from emitter ${emitter} in system ${system}","Burst ${number} particles of type ${type} from emitter ${emitter} in system ${system}",,dnd story text
GMStdPartEmitterEmit_Story_2,"Burst ${number} particles of type ${type} from emitter ${emitter} in system ${system} on ${applyto}","Burst ${number} particles of type ${type} from emitter ${emitter} in system ${system} on ${applyto}",,dnd story text
GMStdPartEmitterEmit_Story_3,"Stream ${number} particles of type ${type} from emitter ${emitter} in system ${system}","Stream ${number} particles of type ${type} from emitter ${emitter} in system ${system}",,dnd story text
GMStdPartEmitterEmit_Story_4,"Stream ${number} particles of type ${type} from emitter ${emitter} in system ${system} on ${applyto}","Stream ${number} particles of type ${type} from emitter ${emitter} in system ${system} on ${applyto}",,dnd story text
GMStdPartEmitRegion_Story_1,"Emit from ${emitter} in system ${system} in a rectangular shape with linear distribution","Emit from ${emitter} in system ${system} in a rectangular shape with linear distribution",,dnd story text
GMStdPartEmitRegion_Story_2,"Emit from ${emitter} in system ${system} in a rectangular shape with linear distribution on ${applyto}","Emit from ${emitter} in system ${system} in a rectangular shape with linear distribution on ${applyto}",,dnd story text
GMStdPartEmitRegion_Story_3,"Emit from ${emitter} in system ${system} in a rectangular shape with gaussian distribution","Emit from ${emitter} in system ${system} in a rectangular shape with gaussian distribution",,dnd story text
GMStdPartEmitRegion_Story_4,"Emit from ${emitter} in system ${system} in a rectangular shape with gaussian distribution on ${applyto}","Emit from ${emitter} in system ${system} in a rectangular shape with gaussian distribution on ${applyto}",,dnd story text
GMStdPartEmitRegion_Story_5,"Emit from ${emitter} in system ${system} in a rectangular shape with inverse gaussian distribution","Emit from ${emitter} in system ${system} in a rectangular shape with inverse gaussian distribution",,dnd story text
GMStdPartEmitRegion_Story_6,"Emit from ${emitter} in system ${system} in a rectangular shape with inverse gaussian distribution on ${applyto}","Emit from ${emitter} in system ${system} in a rectangular shape with inverse gaussian distribution on ${applyto}",,dnd story text
GMStdPartEmitRegion_Story_7,"Emit from ${emitter} in system ${system} in a elliptical shape with linear distribution","Emit from ${emitter} in system ${system} in a elliptical shape with linear distribution",,dnd story text
GMStdPartEmitRegion_Story_8,"Emit from ${emitter} in system ${system} in a elliptical shape with linear distribution on ${applyto}","Emit from ${emitter} in system ${system} in a elliptical shape with linear distribution on ${applyto}",,dnd story text
GMStdPartEmitRegion_Story_9,"Emit from ${emitter} in system ${system} in a elliptical shape with gaussian distribution","Emit from ${emitter} in system ${system} in a elliptical shape with gaussian distribution",,dnd story text
GMStdPartEmitRegion_Story_10,"Emit from ${emitter} in system ${system} in a elliptical shape with gaussian distribution on ${applyto}","Emit from ${emitter} in system ${system} in a elliptical shape with gaussian distribution on ${applyto}",,dnd story text
GMStdPartEmitRegion_Story_11,"Emit from ${emitter} in system ${system} in a elliptical shape with inverse gaussian distribution","Emit from ${emitter} in system ${system} in a elliptical shape with inverse gaussian distribution",,dnd story text
GMStdPartEmitRegion_Story_12,"Emit from ${emitter} in system ${system} in a elliptical shape with inverse gaussian distribution on ${applyto}","Emit from ${emitter} in system ${system} in a elliptical shape with inverse gaussian distribution on ${applyto}",,dnd story text
GMStdPartEmitRegion_Story_13,"Emit from ${emitter} in system ${system} in a diamond shape with linear distribution","Emit from ${emitter} in system ${system} in a diamond shape with linear distribution",,dnd story text
GMStdPartEmitRegion_Story_14,"Emit from ${emitter} in system ${system} in a diamond shape with linear distribution on ${applyto}","Emit from ${emitter} in system ${system} in a diamond shape with linear distribution on ${applyto}",,dnd story text
GMStdPartEmitRegion_Story_15,"Emit from ${emitter} in system ${system} in a diamond shape with gaussian distribution","Emit from ${emitter} in system ${system} in a diamond shape with gaussian distribution",,dnd story text
GMStdPartEmitRegion_Story_16,"Emit from ${emitter} in system ${system} in a diamond shape with gaussian distribution on ${applyto}","Emit from ${emitter} in system ${system} in a diamond shape with gaussian distribution on ${applyto}",,dnd story text
GMStdPartEmitRegion_Story_17,"Emit from ${emitter} in system ${system} in a diamond shape with inverse gaussian distribution","Emit from ${emitter} in system ${system} in a diamond shape with inverse gaussian distribution",,dnd story text
GMStdPartEmitRegion_Story_18,"Emit from ${emitter} in system ${system} in a diamond shape with inverse gaussian distribution on ${applyto}","Emit from ${emitter} in system ${system} in a diamond shape with inverse gaussian distribution on ${applyto}",,dnd story text
GMStdPartEmitRegion_Story_19,"Emit from ${emitter} in system ${system} in a straight line with linear distribution","Emit from ${emitter} in system ${system} in a straight line with linear distribution",,dnd story text
GMStdPartEmitRegion_Story_20,"Emit from ${emitter} in system ${system} in a straight line with linear distribution on ${applyto}","Emit from ${emitter} in system ${system} in a straight line with linear distribution on ${applyto}",,dnd story text
GMStdPartEmitRegion_Story_21,"Emit from ${emitter} in system ${system} in a straight line with gaussian distribution","Emit from ${emitter} in system ${system} in a straight line with gaussian distribution",,dnd story text
GMStdPartEmitRegion_Story_22,"Emit from ${emitter} in system ${system} in a straight line with gaussian distribution on ${applyto}","Emit from ${emitter} in system ${system} in a straight line with gaussian distribution on ${applyto}",,dnd story text
GMStdPartEmitRegion_Story_23,"Emit from ${emitter} in system ${system} in a straight line with inverse gaussian distribution","Emit from ${emitter} in system ${system} in a straight line with inverse gaussian distribution",,dnd story text
GMStdPartEmitRegion_Story_24,"Emit from ${emitter} in system ${system} in a straight line with inverse gaussian distribution on ${applyto}","Emit from ${emitter} in system ${system} in a straight line with inverse gaussian distribution on ${applyto}",,dnd story text
GMStdEffect_Story_1,"Show effect at ${dnd_position}","Show effect at ${dnd_position}",,dnd story text
GMStdEffect_Story_2,"Show effect at ${dnd_position} on ${applyto}","Show effect at ${dnd_position} on ${applyto}",,dnd story text
GMStdConstructor,"Constructor","Constructor",,dnd function label for constructor
GMStdStatic,"Static","Static",,dnd function label for static
GMStdTemp,"Temp","Temp",,dnd function label for temp
GMStdDeclFunction_Desc,"Declare a new function","Declare a new function",,dnd declare a new function
GMStdDeclFunction_Name,"Declare A New Function","Declare A New Function",,dnd declare a new function
GMStdDeclFunction_Story,"Declare a new function ${funcName}","Declare a new function ${funcName}",,dnd declare a new function
